"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"163";"35";"Rasmus Odland";"Kvamme";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"Standplassopphold 1";"M19";"1:05.9";"0:19.7";"2018-02-25T09:32:26.8900000";"";"0"
"166";"44";"Sigurd";"Trømborg";"M";"NOR";"IL Bevern / Team iSandnes";"Standplassopphold 1";"M19";"1:06.0";"0:19.7";"2018-02-25T09:35:13.1790000";"";"3"
"172";"8";"Emil Andre";"Breivik";"M";"NOR";"IL Bevern / Team Kongsberg";"Standplassopphold 1";"M19";"1:06.4";"0:20.2";"2018-02-25T09:23:24.5300000";"";"0"
"183";"38";"Sondre Nikolai";"Olsen";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"Standplassopphold 1";"M19";"1:07.1";"0:20.9";"2018-02-25T09:33:54.5940000";"";"0"
"192";"5";"Johan-Olav";"Botn";"M";"NOR";"Stårheim IL / NTG Lillehammer";"Standplassopphold 1";"M19";"1:07.3";"0:21.1";"2018-02-25T09:22:20.9930000";"";"1"
"199";"62";"Magnus Raaum";"Langseth";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"Standplassopphold 1";"M19";"1:07.9";"0:21.6";"2018-02-25T09:41:36.9660000";"";"0"
"202";"30";"Kristoffer Schulz";"Solum";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"Standplassopphold 1";"M19";"1:08.0";"0:21.7";"2018-02-25T09:30:47.5220000";"";"1"
"212";"46";"Simen Mathias";"Risnes";"M";"NOR";"Tonstad IL / Sirdal Ski Skiskyting";"Standplassopphold 1";"M19";"1:08.6";"0:22.4";"2018-02-25T09:36:37.6460000";"";"1"
"213";"18";"Håkon";"Frøseth";"M";"NOR";"Sokna IL / Meråker Videregående skole";"Standplassopphold 1";"M19";"1:08.7";"0:22.5";"2018-02-25T09:26:50.0190000";"";"2"
"214";"33";"Sindre Vassdal";"Johannesen";"M";"NOR";"Hernes IL / Team iSandnes";"Standplassopphold 1";"M19";"1:08.9";"0:22.6";"2018-02-25T09:31:43.4620000";"";"2"
"217";"59";"Indre";"Halseth";"M";"NOR";"Rennebu IL / Meråker Videregående skole";"Standplassopphold 1";"M19";"1:09.0";"0:22.7";"2018-02-25T09:41:07.1400000";"";"1"
"222";"43";"Torbjørn";"Oppigard";"M";"NOR";"Eikesdal Skiskyttarlag / Meråker Videregående skole";"Standplassopphold 1";"M19";"1:09.3";"0:23.1";"2018-02-25T09:35:17.1190000";"";"0"
"229";"58";"Sander";"Østensen";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"Standplassopphold 1";"M19";"1:09.6";"0:23.4";"2018-02-25T09:40:23.2680000";"";"0"
"243";"36";"Kristoffer";"Sørnes";"M";"NOR";"Lier IL / NTG Lillehammer";"Standplassopphold 1";"M19";"1:10.6";"0:24.3";"2018-02-25T09:32:34.6030000";"";"0"
"246";"60";"Vidar";"Brenna";"M";"NOR";"Skrautvål IL / Team Valdres Ski";"Standplassopphold 1";"M19";"1:10.9";"0:24.7";"2018-02-25T09:41:23.1090000";"";"0"
"247";"42";"Odd";"Wæhre";"M";"NOR";"Meråker Skiskytterklubb / Meråker Videregående skole";"Standplassopphold 1";"M19";"1:10.9";"0:24.6";"2018-02-25T09:35:20.1040000";"";"0"
"250";"29";"Anders";"RINGEN";"M";"NOR";"Bjerke IL Ski";"Standplassopphold 1";"M19";"1:11.1";"0:24.9";"2018-02-25T09:30:36.2410000";"";"0"
"270";"49";"Anders";"Usland";"M";"NOR";"Marnardal IL / Sirdal Ski Skiskyting";"Standplassopphold 1";"M19";"1:11.8";"0:25.6";"2018-02-25T09:37:20.8020000";"";"2"
"279";"32";"Stian Strand";"Paulsen";"M";"NOR";"Bø Skiskyttarlag / Team TeVe";"Standplassopphold 1";"M19";"1:12.4";"0:26.2";"2018-02-25T09:31:39.0930000";"";"2"
"293";"13";"Ola Martinius";"WINGESTAD";"M";"NOR";"Svene IL / Team Kongsberg";"Standplassopphold 1";"M19";"1:12.9";"0:26.7";"2018-02-25T09:25:24.5890000";"";"1"
"326";"11";"Martin Øyen";"Tøraasen";"M";"NOR";"Folldal IF / Team Toyota Slettum Bil";"Standplassopphold 1";"M19";"1:15.8";"0:29.5";"2018-02-25T09:24:29.0890000";"";"0"
"327";"56";"Magnus";"Mørk";"M";"NOR";"Ivrig IL / NTG Lillehammer";"Standplassopphold 1";"M19";"1:15.8";"0:29.6";"2018-02-25T09:39:29.0750000";"";"1"
"349";"6";"Erik Kjøsnes";"Wekre";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"Standplassopphold 1";"M19";"1:18.2";"0:31.9";"2018-02-25T09:23:02.8850000";"";"1"
"380";"51";"Håkon Fodstad";"Bredesen";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"Standplassopphold 1";"M19";"1:22.0";"0:35.8";"2018-02-25T09:38:41.9670000";"";"2"
"388";"10";"Emil";"Åberg";"M";"NOR";"Ørn, Idrettsforening / Team TeVe";"Standplassopphold 1";"M19";"1:23.6";"0:37.4";"2018-02-25T09:24:40.4960000";"";"0"
"392";"23";"Marius Tjelde";"Vaagen";"M";"NOR";"Molde og Omegn IF / Meråker Videregående skole";"Standplassopphold 1";"M19";"1:24.1";"0:37.8";"2018-02-25T09:29:03.3590000";"";"0"
"393";"24";"Eirik Kjøl";"Tornes";"M";"NOR";"Molde og Omegn IF / NTG Lillehammer";"Standplassopphold 1";"M19";"1:24.5";"0:38.2";"2018-02-25T09:28:47.2330000";"";"1"
"425";"25";"Ragnar";"Finden";"M";"NOR";"Vik IL / Team Glalaks";"Standplassopphold 1";"M19";"0:00.0";"";"";"";""
"425";"27";"Håvard";"Haugen";"M";"NOR";"Tonstad IL / Team Skiguard Buskerud";"Standplassopphold 1";"M19";"0:00.0";"";"";"";""
"425";"41";"Ole Christian";"JOHNSRUD";"M";"NOR";"Bjerke IL Ski / NTG Geilo";"Standplassopphold 1";"M19";"0:00.0";"";"";"";""
"425";"14";"Tobias";"Karlsen";"M";"NOR";"Skjervøy IK / NTG-T";"Standplassopphold 1";"M19";"0:00.0";"";"";"";""
"425";"47";"Daniel Olai";"Nyvoll";"M";"NOR";"Fossum IF / Wang Toppidrett";"Standplassopphold 1";"M19";"0:00.0";"";"";"";""
"425";"48";"Eirik Markus";"Rinde";"M";"NOR";"Vik IL / Team Glalaks";"Standplassopphold 1";"M19";"0:00.0";"";"";"";""
"425";"50";"Martin";"Solberg";"M";"NOR";"Froland IL / Sirdal Ski Skiskyting";"Standplassopphold 1";"M19";"0:00.0";"";"";"";""
"6";"308";"Espen";"Uldal";"M";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"Standplassopphold 1";"M20-21";"0:51.9";"0:05.6";"2018-02-25T13:35:01.8030000";"";"2"
"10";"343";"Karsten Storvik";"Martinussen";"M";"NOR";"Fossum IF / Holmenkollen Biathlon";"Standplassopphold 1";"M20-21";"0:52.4";"0:06.2";"2018-02-25T13:46:35.5980000";"";"0"
"15";"337";"Torstein Wiiger";"Opsahl";"M";"NOR";"Lier IL / Team Lier Skiskyting";"Standplassopphold 1";"M20-21";"0:54.4";"0:08.2";"2018-02-25T13:44:34.2630000";"";"0"
"16";"301";"Vegar Horneberg";"Selnæs";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"Standplassopphold 1";"M20-21";"0:54.6";"0:08.4";"2018-02-25T13:32:46.8400000";"";"1"
"18";"298";"Christian Brennhovd";"Bang";"M";"NOR";"Asker SK / Team OASSK";"Standplassopphold 1";"M20-21";"0:55.0";"0:08.7";"2018-02-25T13:31:44.6380000";"";"0"
"21";"345";"Vebjørn";"Sørum";"M";"NOR";"Søndre Ål Sportsklubb";"Standplassopphold 1";"M20-21";"0:56.1";"0:09.9";"2018-02-25T13:47:09.9490000";"";"2"
"27";"331";"Harald";"Øygard";"M";"NOR";"Skrautvål IL / Team Valdres Ski";"Standplassopphold 1";"M20-21";"0:56.6";"0:10.4";"2018-02-25T13:42:40.8740000";"";"0"
"31";"328";"Trygve Bondhus";"Often";"M";"NOR";"Tynset IF / Team Toyota Slettum Bil";"Standplassopphold 1";"M20-21";"0:57.7";"0:11.4";"2018-02-25T13:41:53.4840000";"";"0"
"37";"309";"Markus Ims";"Skåland";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"Standplassopphold 1";"M20-21";"0:58.0";"0:11.7";"2018-02-25T13:35:47.4650000";"";"0"
"38";"327";"Lars";"Reiten";"M";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"Standplassopphold 1";"M20-21";"0:58.1";"0:11.8";"2018-02-25T13:42:04.3280000";"";"1"
"42";"305";"Øyvind Rikheim";"Haugan";"M";"NOR";"Try, Idrettslaget / Holmenkollen Biathlon";"Standplassopphold 1";"M20-21";"0:58.3";"0:12.0";"2018-02-25T13:34:22.5270000";"";"0"
"45";"335";"Petter Austberg";"Bjørn";"M";"NOR";"Alvdal IL / Team Maxim";"Standplassopphold 1";"M20-21";"0:58.6";"0:12.3";"2018-02-25T13:43:52.7650000";"";"1"
"46";"294";"Truls Fjellheim";"Jorde";"M";"NOR";"Asker SK / Holmenkollen Biathlon";"Standplassopphold 1";"M20-21";"0:58.6";"0:12.4";"2018-02-25T13:30:14.9440000";"";"1"
"47";"323";"Herman Dramdal";"Borge";"M";"NOR";"Svene IL / Team Skiguard Buskerud";"Standplassopphold 1";"M20-21";"0:58.8";"0:12.6";"2018-02-25T13:39:59.7050000";"";"2"
"49";"297";"Hans Kristian";"Sørum";"M";"NOR";"Mjøsski / Team Woodcon";"Standplassopphold 1";"M20-21";"0:59.0";"0:12.7";"2018-02-25T13:31:30.3270000";"";"0"
"53";"325";"Vetle Årsvoll";"Undheim";"M";"NOR";"Figgjo IL / Sirdal Ski Skiskyting";"Standplassopphold 1";"M20-21";"0:59.2";"0:12.9";"2018-02-25T13:40:54.0760000";"";"0"
"54";"310";"Henrik Tordhol";"Sverdrup";"M";"NOR";"Dombås IL";"Standplassopphold 1";"M20-21";"0:59.3";"0:13.0";"2018-02-25T13:36:20.6540000";"";"1"
"57";"334";"Håvard Kne";"Galåen";"M";"NOR";"Røros IL";"Standplassopphold 1";"M20-21";"0:59.4";"0:13.2";"2018-02-25T13:43:54.0540000";"";"0"
"59";"303";"Sigbjørn";"Edøy";"M";"NOR";"Tromsø Skiskytterlag / Team Woodcon";"Standplassopphold 1";"M20-21";"0:59.6";"0:13.4";"2018-02-25T13:33:49.8350000";"";"1"
"60";"317";"Martin";"Steimler";"M";"NOR";"Hernes IL / Team Woodcon";"Standplassopphold 1";"M20-21";"0:59.7";"0:13.4";"2018-02-25T13:38:16.0420000";"";"1"
"62";"321";"Brage Reier";"Groven";"M";"NOR";"Drammen Strong / Holmenkollen Biathlon";"Standplassopphold 1";"M20-21";"1:00.0";"0:13.7";"2018-02-25T13:39:26.6430000";"";"0"
"66";"324";"Øystein";"Markegård";"M";"NOR";"Geilo IL / Team Geilo";"Standplassopphold 1";"M20-21";"1:00.3";"0:14.0";"2018-02-25T13:40:46.5150000";"";"1"
"70";"312";"Øyvind Aalling";"Lio";"M";"NOR";"Bjerke IL Ski / Team Geilo";"Standplassopphold 1";"M20-21";"1:00.6";"0:14.3";"2018-02-25T13:36:30.5410000";"";"0"
"75";"342";"Dag Sander";"Bjørndalen";"M";"NOR";"Simostranda IL / Team Geilo";"Standplassopphold 1";"M20-21";"1:00.9";"0:14.6";"2018-02-25T13:46:29.2410000";"";"1"
"81";"329";"Erlend";"Hokholt";"M";"NOR";"Oslo Skiskytterlag / Team Maxim";"Standplassopphold 1";"M20-21";"1:01.3";"0:15.1";"2018-02-25T13:42:13.8790000";"";"0"
"86";"300";"Jonas";"Maalø";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"Standplassopphold 1";"M20-21";"1:01.6";"0:15.4";"2018-02-25T13:32:45.3510000";"";"1"
"87";"322";"Jørgen Brendengen";"Krogsæter";"M";"NOR";"Ullensaker SK";"Standplassopphold 1";"M20-21";"1:01.6";"0:15.3";"2018-02-25T13:39:33.4840000";"";"0"
"88";"296";"Fredrik";"Bucher-Johannessen";"M";"NOR";"Try, Idrettslaget / Holmenkollen Biathlon";"Standplassopphold 1";"M20-21";"1:01.7";"0:15.4";"2018-02-25T13:31:09.1320000";"";"1"
"91";"336";"Jørgen";"Haugum";"M";"NOR";"Bærums Skiklub / Team OASSK";"Standplassopphold 1";"M20-21";"1:01.7";"0:15.5";"2018-02-25T13:44:42.0940000";"";"1"
"95";"333";"Aleksander Fjeld";"Andersen";"M";"NOR";"Geilo IL";"Standplassopphold 1";"M20-21";"1:01.8";"0:15.5";"2018-02-25T13:43:22.3980000";"";"1"
"97";"302";"Håkon";"Rybråten";"M";"NOR";"Fet SK / Team Woodcon";"Standplassopphold 1";"M20-21";"1:02.1";"0:15.9";"2018-02-25T13:33:52.9650000";"";"1"
"102";"341";"Jonas";"Bueie";"M";"NOR";"Lier IL / Team Lier Skiskyting";"Standplassopphold 1";"M20-21";"1:02.3";"0:16.1";"2018-02-25T13:46:29.2080000";"";"0"
"160";"318";"Bendik";"Winsvold";"M";"NOR";"Lier IL / Team Lier Skiskyting";"Standplassopphold 1";"M20-21";"1:05.8";"0:19.5";"2018-02-25T13:38:21.3030000";"";"1"
"178";"316";"Vetle";"Skinnarland";"M";"NOR";"Bødalen IF / Team Skiguard Buskerud";"Standplassopphold 1";"M20-21";"1:06.9";"0:20.7";"2018-02-25T13:38:43.4030000";"";"1"
"200";"315";"Halvor";"Eidissen";"M";"NOR";"Idrettslaget Dyre Vaa / Trondheim Biathlon Team";"Standplassopphold 1";"M20-21";"1:07.9";"0:21.7";"2018-02-25T13:38:09.4940000";"";"0"
"219";"332";"Olav Lanes";"Severinsen";"M";"NOR";"Tromsø Skiskytterlag / Team Troms & Finnmark";"Standplassopphold 1";"M20-21";"1:09.2";"0:22.9";"2018-02-25T13:43:20.6420000";"";"2"
"241";"307";"Rasmus";"Krogstad";"M";"NOR";"Try, Idrettslaget / Holmenkollen Biathlon";"Standplassopphold 1";"M20-21";"1:10.3";"0:24.0";"2018-02-25T13:35:05.9670000";"";"1"
"261";"338";"Ola Nymoen";"Aas";"M";"NOR";"Røros IL / Team Toyota Slettum Bil";"Standplassopphold 1";"M20-21";"1:11.6";"0:25.4";"2018-02-25T13:46:13.1020000";"";"0"
"263";"326";"Martin Bjørndalen";"Mathisen";"M";"NOR";"Simostranda IL / Team Geilo";"Standplassopphold 1";"M20-21";"1:11.6";"0:25.3";"2018-02-25T13:41:26.5250000";"";"4"
"284";"344";"Eirik";"SANDNES";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"Standplassopphold 1";"M20-21";"1:12.6";"0:26.3";"2018-02-25T13:47:48.5470000";"";"2"
"296";"330";"Isak Nikolai";"Hopland";"M";"NOR";"Hardbagg IL / Stryn Videregående Skole";"Standplassopphold 1";"M20-21";"1:13.1";"0:26.8";"2018-02-25T13:42:58.8630000";"";"0"
"296";"311";"Magnus Hole";"Mikalsen";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"Standplassopphold 1";"M20-21";"1:13.1";"0:26.9";"2018-02-25T13:37:13.0130000";"";"2"
"311";"314";"Erlend";"Bakken";"M";"NOR";"Markane IL";"Standplassopphold 1";"M20-21";"1:14.4";"0:28.2";"2018-02-25T13:37:22.0150000";"";"0"
"335";"320";"Adrian Stokdal";"Opheim";"M";"NOR";"Byåsen Skiskytterlag";"Standplassopphold 1";"M20-21";"1:16.3";"0:30.1";"2018-02-25T13:40:28.7060000";"";"1"
"369";"339";"Brage";"BERGSMYR";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"Standplassopphold 1";"M20-21";"1:20.3";"0:34.1";"2018-02-25T13:46:45.0900000";"";"0"
"396";"313";"Håkon Midthjell";"Gjørven";"M";"NOR";"Markane IL";"Standplassopphold 1";"M20-21";"1:25.7";"0:39.4";"2018-02-25T13:37:49.7290000";"";"4"
"425";"295";"Sindre Christoffer Tyldum";"Andresen";"M";"NOR";"Lier IL / Team Skiguard Buskerud";"Standplassopphold 1";"M20-21";"0:00.0";"";"";"";""
"425";"306";"Anders Sønsteby";"Flaagen";"M";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"Standplassopphold 1";"M20-21";"0:00.0";"";"";"";""
"425";"304";"Magnus Gjersvold";"Haug";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"Standplassopphold 1";"M20-21";"0:00.0";"";"";"";""
"425";"299";"Embrik Nikolia Grann";"Hevrøy";"M";"NOR";"Try, Idrettslaget / Holmenkollen Biathlon";"Standplassopphold 1";"M20-21";"0:00.0";"";"";"";""
"425";"340";"Kasper";"Lie";"M";"NOR";"Skatval Skilag";"Standplassopphold 1";"M20-21";"0:00.0";"";"";"";""
"425";"319";"Mathias";"Skrede";"M";"NOR";"Geilo IL / Team Geilo";"Standplassopphold 1";"M20-21";"0:00.0";"";"";"";""
"27";"371";"Thekla Charlotte Knudtzon";"Brun-Lie";"F";"NOR";"Oslo Skiskytterlag / Holmenkollen Biathlon";"Standplassopphold 2";"K Senior";"0:52.0";"0:06.5";"2018-02-25T14:01:08.3780000";"";"0+0"
"70";"352";"Ida Emilie";"Herfoss";"F";"NOR";"Drangedal Idrettslag / Team TeVe";"Standplassopphold 2";"K Senior";"0:55.2";"0:09.7";"2018-02-25T13:55:10.9100000";"";"0+1"
"71";"376";"Heidi";"Berlandstveit";"F";"NOR";"Hålandsdal IL / Sirdal Ski Skiskyting";"Standplassopphold 2";"K Senior";"0:55.2";"0:09.8";"2018-02-25T14:03:37.5890000";"";"0+2"
"73";"365";"Karoline Offigstad";"Knotten";"F";"NOR";"Vingrom IL";"Standplassopphold 2";"K Senior";"0:55.3";"0:09.9";"2018-02-25T13:59:48.3710000";"";"0+1"
"80";"377";"Mari";"Sverdrup";"F";"NOR";"Dombås IL";"Standplassopphold 2";"K Senior";"0:55.8";"0:10.3";"2018-02-25T14:04:11.7930000";"";"0+1"
"88";"350";"Ragnhild";"Femsteinevik";"F";"NOR";"Hålandsdal IL";"Standplassopphold 2";"K Senior";"0:56.0";"0:10.6";"2018-02-25T13:55:37.8170000";"";"1+0"
"96";"366";"Lotte";"Lie";"F";"NOR";"Skatval Skilag";"Standplassopphold 2";"K Senior";"0:56.8";"0:11.4";"2018-02-25T14:00:23.2930000";"";"0+0"
"110";"357";"Kristin";"Hjelstuen";"F";"NOR";"Oslo Skiskytterlag / Team Glalaks";"Standplassopphold 2";"K Senior";"0:57.5";"0:12.0";"2018-02-25T13:58:17.4290000";"";"2+0"
"130";"380";"Tonje Marie";"Skjelstadås";"F";"NOR";"Meråker Skiskytterklubb";"Standplassopphold 2";"K Senior";"0:58.7";"0:13.3";"2018-02-25T14:04:28.2710000";"";"0+2"
"138";"360";"Turi Storstrøm";"Thoresen";"F";"NOR";"Alvdal IL";"Standplassopphold 2";"K Senior";"0:59.1";"0:13.7";"2018-02-25T13:59:03.6510000";"";"2+3"
"156";"353";"Hilde";"Eide";"F";"NOR";"Øystre Slidre SSL";"Standplassopphold 2";"K Senior";"1:00.3";"0:14.9";"2018-02-25T13:56:11.6670000";"";"1+0"
"157";"363";"Eline";"Grue";"F";"NOR";"Kvikne IL";"Standplassopphold 2";"K Senior";"1:00.3";"0:14.9";"2018-02-25T13:59:32.6300000";"";"1+1"
"180";"367";"Sigrid Bilstad";"Neraasen";"F";"NOR";"Vingrom IL";"Standplassopphold 2";"K Senior";"1:01.7";"0:16.2";"2018-02-25T14:01:34.6930000";"";"2+1"
"192";"358";"Jenny";"Enodd";"F";"NOR";"Budal IL / Trondheim Biathlon Team";"Standplassopphold 2";"K Senior";"1:02.3";"0:16.8";"2018-02-25T13:57:06.4770000";"";"0+2"
"203";"364";"Åsne";"Ulvund";"F";"NOR";"Eldar IL / Team Glalaks";"Standplassopphold 2";"K Senior";"1:02.8";"0:17.4";"2018-02-25T14:01:02.6920000";"";"0+2"
"206";"351";"Sofie";"Rostad";"F";"NOR";"Gjerdrum IL";"Standplassopphold 2";"K Senior";"1:02.8";"0:17.4";"2018-02-25T13:55:34.0840000";"";"1+2"
"213";"373";"Ingvild";"Sangesland";"F";"NOR";"Øvrebø IL";"Standplassopphold 2";"K Senior";"1:03.2";"0:17.7";"2018-02-25T14:03:16.5960000";"";"1+0"
"218";"378";"Gunhild Viljugrein";"Stølen";"F";"NOR";"Bærums Skiklub / Trondheim Biathlon Team";"Standplassopphold 2";"K Senior";"1:03.5";"0:18.0";"2018-02-25T14:04:29.4590000";"";"0+1"
"227";"369";"Rikke Hald";"Andersen";"F";"NOR";"Asker SK / Holmenkollen Biathlon";"Standplassopphold 2";"K Senior";"1:03.9";"0:18.4";"2018-02-25T14:01:00.5630000";"";"0+2"
"230";"356";"Silja Fjærestad";"Hønsi";"F";"NOR";"Vik IL / Team Glalaks";"Standplassopphold 2";"K Senior";"1:04.1";"0:18.6";"2018-02-25T13:59:25.6060000";"";"3+0"
"253";"375";"Anitra";"Vognild";"F";"NOR";"Bjerke IL Ski";"Standplassopphold 2";"K Senior";"1:05.6";"0:20.1";"2018-02-25T14:04:07.6370000";"";"1+1"
"255";"372";"Karoline";"Næss";"F";"NOR";"Bjerke IL Ski";"Standplassopphold 2";"K Senior";"1:05.7";"0:20.2";"2018-02-25T14:02:05.1320000";"";"0+2"
"261";"374";"Maren";"Wangensteen";"F";"NOR";"Vestre Slidre IL";"Standplassopphold 2";"K Senior";"1:06.0";"0:20.5";"2018-02-25T14:04:07.2350000";"";"3+3"
"265";"379";"Ingvild";"Berlandstveit";"F";"NOR";"Hålandsdal IL / Team Glalaks";"Standplassopphold 2";"K Senior";"1:06.2";"0:20.7";"2018-02-25T14:05:52.0020000";"";"1+1"
"266";"361";"Anne Katrine";"Tønset";"F";"NOR";"Røros IL";"Standplassopphold 2";"K Senior";"1:06.3";"0:20.8";"2018-02-25T14:00:15.8840000";"";"0+2"
"269";"359";"Sara Ehrenpohl";"Sand (3427446)";"F";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"Standplassopphold 2";"K Senior";"1:06.5";"0:21.0";"2018-02-25T13:59:12.1090000";"";"2+2"
"302";"370";"Anne Marit";"Bredalen";"F";"NOR";"Åsnes Skiskytterlag / Team Glalaks";"Standplassopphold 2";"K Senior";"1:09.4";"0:24.0";"2018-02-25T14:02:31.3250000";"";"1+1"
"308";"362";"Mathilde";"Hustoft";"F";"NOR";"Asker SK / Team OASSK";"Standplassopphold 2";"K Senior";"1:09.9";"0:24.4";"2018-02-25T14:00:08.4030000";"";"0+1"
"319";"354";"Silje";"Bakken";"F";"NOR";"Leik, IL / Trondheim Biathlon Team";"Standplassopphold 2";"K Senior";"1:10.7";"0:25.2";"2018-02-25T13:58:15.0240000";"";"2+1"
"383";"355";"Frida Lovise";"Sørmo";"F";"NOR";"Bossmo & Ytteren IL";"Standplassopphold 2";"K Senior";"1:18.9";"0:33.5";"2018-02-25T13:59:25.1780000";"";"0+1"
"425";"368";"Ragnhild";"Oftedal";"F";"NOR";"Haltdalen IL";"Standplassopphold 2";"K Senior";"0:00.0";"";"";"";""
"74";"490";"Vilde Kverndal";"Veslegard";"F";"NOR";"Ål Skiskyttarlag / NTG Geilo";"Standplassopphold 2";"K17";"0:55.3";"0:09.8";"2018-02-25T14:42:19.0200000";"";"2+3"
"100";"505";"Siri Årsvoll";"Undheim";"F";"NOR";"Figgjo IL / NTG Geilo";"Standplassopphold 2";"K17";"0:57.0";"0:11.6";"2018-02-25T14:46:10.0100000";"";"1+3"
"122";"504";"Hedda Thoresen Tretteteig";"Bolstad";"F";"NOR";"Simostranda IL / NTG Geilo";"Standplassopphold 2";"K17";"0:58.6";"0:13.1";"2018-02-25T14:45:51.4910000";"";"1+2"
"172";"494";"Tuva Aas";"Stræte";"F";"NOR";"Hønefoss Skiskytterklubb / NTG Geilo";"Standplassopphold 2";"K17";"1:01.4";"0:16.0";"2018-02-25T14:44:02.1560000";"";"3+0"
"195";"466";"Maren";"Bakken";"F";"NOR";"Os IL / NTG Lillehammer";"Standplassopphold 2";"K17";"1:02.3";"0:16.9";"2018-02-25T14:33:44.2070000";"";"1+1"
"239";"496";"Mari";"Torsteinsrud";"F";"NOR";"Ål Skiskyttarlag / NTG Geilo";"Standplassopphold 2";"K17";"1:04.8";"0:19.4";"2018-02-25T14:43:10.9400000";"";"0+3"
"241";"497";"Kristine Gjersvold";"Haug";"F";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"Standplassopphold 2";"K17";"1:04.9";"0:19.5";"2018-02-25T14:44:45.3650000";"";"1+3"
"245";"476";"Synne";"Owren";"F";"NOR";"Vingrom IL / NTG Lillehammer";"Standplassopphold 2";"K17";"1:05.1";"0:19.6";"2018-02-25T14:36:32.8180000";"";"1+2"
"246";"502";"Amalie Denise";"Andersen";"F";"NOR";"Oslo Skiskytterlag";"Standplassopphold 2";"K17";"1:05.1";"0:19.7";"2018-02-25T14:45:56.8480000";"";"2+2"
"287";"473";"Hanna";"Børve";"F";"NOR";"Kvam Langrenn- og Skiskyttarklubb / NTG Geilo";"Standplassopphold 2";"K17";"1:08.2";"0:22.7";"2018-02-25T14:36:19.2900000";"";"1+1"
"287";"460";"Frida Tormodsgard";"Dokken";"F";"NOR";"Svene IL / NTG Geilo";"Standplassopphold 2";"K17";"1:08.2";"0:22.8";"2018-02-25T14:31:04.1640000";"";"0+1"
"318";"485";"Maria";"Flak";"F";"NOR";"Steinkjer SK";"Standplassopphold 2";"K17";"1:10.6";"0:25.2";"2018-02-25T14:42:08.9520000";"";"1+1"
"323";"501";"Emma Aasen";"Strømsnes";"F";"NOR";"Lier IL / Meråker Videregående skole";"Standplassopphold 2";"K17";"1:11.0";"0:25.6";"2018-02-25T14:46:06.8850000";"";"1+2"
"333";"498";"Brinje Marie";"Haugli";"F";"NOR";"Oslo Skiskytterlag / Wang Toppidrett";"Standplassopphold 2";"K17";"1:12.0";"0:26.6";"2018-02-25T14:45:30.5040000";"";"1+3"
"352";"499";"Marie";"Grue";"F";"NOR";"Kvikne IL";"Standplassopphold 2";"K17";"1:14.1";"0:28.6";"2018-02-25T14:46:08.1250000";"";"1+2"
"356";"503";"Tonje";"Nordheim";"F";"NOR";"Oppdal IL";"Standplassopphold 2";"K17";"1:14.8";"0:29.4";"2018-02-25T14:48:48.0050000";"";"2+3"
"360";"474";"Mathilde";"Hongseth";"F";"NOR";"Try, Idrettslaget";"Standplassopphold 2";"K17";"1:15.6";"0:30.1";"2018-02-25T14:39:21.2730000";"";"1+0"
"362";"465";"Celina Marie";"Striger";"F";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"Standplassopphold 2";"K17";"1:16.3";"0:30.8";"2018-02-25T14:33:47.5750000";"";"0+2"
"366";"482";"Ragnhild Sofie Breimyr";"Hansen";"F";"NOR";"Froland IL / Sirdal Ski Skiskyting";"Standplassopphold 2";"K17";"1:16.9";"0:31.4";"2018-02-25T14:40:36.6570000";"";"1+1"
"369";"477";"Andrea Gulaker";"Gjønnes";"F";"NOR";"Oppdal IL / NTG Lillehammer";"Standplassopphold 2";"K17";"1:17.7";"0:32.2";"2018-02-25T14:38:41.3730000";"";"1+1"
"372";"479";"Camilla Helene";"Hals";"F";"NOR";"Try, Idrettslaget";"Standplassopphold 2";"K17";"1:17.9";"0:32.5";"2018-02-25T14:37:56.4560000";"";"0+1"
