"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"469";"114";"Max Oliver Tornøe";"Jonsson";"M";"NOR";"Bærums Skiklub / Wang Toppidrett";"St.opphold 1.sk";"M18";"0:00.0";"";"";"";""
"469";"110";"Trond-André";"Kolstad";"M";"NOR";"Vinne Skilag / Meråker Videregående skole";"St.opphold 1.sk";"M18";"0:00.0";"";"";"";""
"469";"127";"Ørjan";"Moseng";"M";"NOR";"Røros IL / NTG Lillehammer";"St.opphold 1.sk";"M18";"0:00.0";"";"";"";""
"469";"134";"Eirik";"Nome";"M";"NOR";"Marnardal IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"M18";"0:00.0";"";"";"";""
"11";"21";"Jo Brøste";"Nørstegård";"M";"NOR";"Dombås IL / NTG Lillehammer";"St.opphold 1.sk";"M19";"0:56.2";"0:04.0";"2018-01-07T09:29:22.4400000";"";"0"
"24";"22";"Gard Edvard";"Myhr";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"St.opphold 1.sk";"M19";"0:57.6";"0:05.4";"2018-01-07T09:30:32.3840000";"";"1"
"25";"50";"Alexander";"Engebretsen";"M";"NOR";"Fossum IF";"St.opphold 1.sk";"M19";"0:58.2";"0:05.9";"2018-01-07T09:39:17.9540000";"";"2"
"29";"51";"Aksel Mathias";"Meland";"M";"NOR";"Markane IL / Stryn Videregående Skole";"St.opphold 1.sk";"M19";"0:59.2";"0:06.9";"2018-01-07T09:39:34.0040000";"";"2"
"42";"73";"Magnus Raaum";"Langseth";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"St.opphold 1.sk";"M19";"1:01.0";"0:08.7";"2018-01-07T09:46:57.9000000";"";"2"
"47";"61";"Fredrik Arne";"Grusd";"M";"NOR";"Fossum IF / Wang Toppidrett";"St.opphold 1.sk";"M19";"1:01.8";"0:09.5";"2018-01-07T09:42:45.6290000";"";"0"
"50";"75";"Embrik";"Børresen";"M";"NOR";"Hålandsdal IL / Team Glalaks";"St.opphold 1.sk";"M19";"1:01.9";"0:09.7";"2018-01-07T09:48:07.5670000";"";"3"
"72";"44";"Sigurd";"Leren";"M";"SWE";"Vik IL / Team Toyota Slettum Bil";"St.opphold 1.sk";"M19";"1:04.2";"0:12.0";"2018-01-07T09:37:12.5470000";"";"1"
"76";"5";"Even";"Mangset";"M";"NOR";"Mjøsski";"St.opphold 1.sk";"M19";"1:04.4";"0:12.2";"2018-01-07T09:24:29.9000000";"";"0"
"77";"6";"Håkon";"Frøseth";"M";"NOR";"Sokna IL / Meråker Videregående skole";"St.opphold 1.sk";"M19";"1:04.4";"0:12.2";"2018-01-07T09:24:29.2120000";"";"3"
"92";"30";"Trym";"Paulsen";"M";"NOR";"Skonseng UL / Team Polarsirkelen";"St.opphold 1.sk";"M19";"1:05.5";"0:13.3";"2018-01-07T09:33:09.9320000";"";"1"
"93";"45";"Lars Hammernes";"Leopold";"M";"NOR";"Asker SK / NTG Geilo";"St.opphold 1.sk";"M19";"1:05.6";"0:13.4";"2018-01-07T09:37:14.5120000";"";"3"
"94";"36";"Kristoffer Schulz";"Solum";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"St.opphold 1.sk";"M19";"1:05.6";"0:13.4";"2018-01-07T09:34:56.8640000";"";"1"
"98";"8";"Håvard";"Haugen";"M";"NOR";"Tonstad IL / Team Skiguard Buskerud";"St.opphold 1.sk";"M19";"1:05.8";"0:13.6";"2018-01-07T09:25:39.3470000";"";"0"
"105";"28";"Sindre";"Gjøsæter";"M";"NOR";"Kvam Langrenn- og Skiskyttarklubb / NTG Geilo";"St.opphold 1.sk";"M19";"1:06.2";"0:13.9";"2018-01-07T09:31:35.9120000";"";"1"
"114";"27";"Vegard";"Skrede";"M";"NOR";"Hardbagg IL / Stryn Videregående Skole";"St.opphold 1.sk";"M19";"1:06.6";"0:14.3";"2018-01-07T09:31:37.6840000";"";"1"
"117";"7";"Daniel Olai";"Nyvoll";"M";"NOR";"Fossum IF / Wang Toppidrett";"St.opphold 1.sk";"M19";"1:06.9";"0:14.7";"2018-01-07T09:25:14.2510000";"";"2"
"120";"55";"Gard Reier";"Groven";"M";"NOR";"Drammen Strong / NTG Geilo";"St.opphold 1.sk";"M19";"1:07.0";"0:14.7";"2018-01-07T09:41:18.6920000";"";"0"
"123";"64";"Sander Kulstad";"Haugen";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"St.opphold 1.sk";"M19";"1:07.2";"0:15.0";"2018-01-07T09:44:22.1620000";"";"0"
"131";"49";"Mathias";"Witte";"M";"NOR";"Alta Skiskytterlag / Team Troms & Finnmark";"St.opphold 1.sk";"M19";"1:07.8";"0:15.5";"2018-01-07T09:39:23.9830000";"";"1"
"135";"23";"Per";"VASSMYR";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"St.opphold 1.sk";"M19";"1:08.1";"0:15.9";"2018-01-07T09:30:07.3520000";"";"2"
"156";"32";"Sander";"Østensen";"M";"NOR";"Østre Toten Skilag";"St.opphold 1.sk";"M19";"1:08.9";"0:16.7";"2018-01-07T09:33:43.1870000";"";"0"
"160";"16";"Eirik Kjøl";"Tornes";"M";"NOR";"Molde og Omegn IF / NTG Lillehammer";"St.opphold 1.sk";"M19";"1:09.2";"0:16.9";"2018-01-07T09:27:35.1040000";"";"1"
"170";"18";"Trym Algarheim";"Tverås";"M";"NOR";"Fossum IF / Wang Toppidrett";"St.opphold 1.sk";"M19";"1:09.9";"0:17.6";"2018-01-07T09:28:40.4440000";"";"2"
"173";"39";"Einar";"Ekeland";"M";"NOR";"Torridal IL";"St.opphold 1.sk";"M19";"1:10.0";"0:17.8";"2018-01-07T09:35:49.6630000";"";"2"
"183";"17";"Eirik Markus";"Rinde";"M";"NOR";"Vik IL / Team Glalaks";"St.opphold 1.sk";"M19";"1:10.5";"0:18.3";"2018-01-07T09:28:41.9230000";"";"2"
"195";"46";"Johan-Olav";"Botn";"M";"NOR";"Stårheim IL / NTG Lillehammer";"St.opphold 1.sk";"M19";"1:11.1";"0:18.9";"2018-01-07T09:37:37.6430000";"";"0"
"195";"66";"Sondre Nikolai";"Olsen";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"St.opphold 1.sk";"M19";"1:11.1";"0:18.8";"2018-01-07T09:45:13.1810000";"";"1"
"205";"10";"Jonas Slettemark";"Juel";"M";"NOR";"Fossum IF / Wang Toppidrett";"St.opphold 1.sk";"M19";"1:11.8";"0:19.6";"2018-01-07T09:25:56.5670000";"";"1"
"211";"9";"Simen";"Hårstad";"M";"NOR";"Rennebu IL / NTG Lillehammer";"St.opphold 1.sk";"M19";"1:12.5";"0:20.3";"2018-01-07T09:25:36.3550000";"";"2"
"212";"52";"Ole Christian";"JOHNSRUD";"M";"NOR";"Bjerke IL Ski / NTG Geilo";"St.opphold 1.sk";"M19";"1:12.5";"0:20.2";"2018-01-07T09:39:50.2800000";"";"2"
"214";"53";"Indre";"Halseth";"M";"NOR";"Rennebu IL / Meråker Videregående skole";"St.opphold 1.sk";"M19";"1:12.6";"0:20.3";"2018-01-07T09:41:25.9830000";"";"2"
"215";"29";"Hermann";"Stensby";"M";"NOR";"Hernes IL / Snow Team Trysil";"St.opphold 1.sk";"M19";"1:12.6";"0:20.4";"2018-01-07T09:33:08.1980000";"";"2"
"220";"19";"Magnus";"STOKKE";"M";"NOR";"Lier IL / Team Skiguard Buskerud";"St.opphold 1.sk";"M19";"1:12.8";"0:20.6";"2018-01-07T09:30:02.0300000";"";"3"
"223";"38";"Ragnar";"Finden";"M";"NOR";"Vik IL / Team Glalaks";"St.opphold 1.sk";"M19";"1:13.0";"0:20.8";"2018-01-07T09:35:55.7630000";"";"0"
"247";"33";"Eirik Silsand";"Gerhardsen";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"St.opphold 1.sk";"M19";"1:14.4";"0:22.2";"2018-01-07T09:33:48.2380000";"";"2"
"255";"31";"Halvor";"Skrindo";"M";"NOR";"Ål Skiskyttarlag";"St.opphold 1.sk";"M19";"1:15.3";"0:23.1";"2018-01-07T09:33:28.6180000";"";"1"
"256";"41";"Kristoffer";"Sørnes";"M";"NOR";"Lier IL / NTG Lillehammer";"St.opphold 1.sk";"M19";"1:15.3";"0:23.0";"2018-01-07T09:36:02.1050000";"";"3"
"264";"56";"Torjus";"Idland";"M";"NOR";"Figgjo IL / Team iSandnes";"St.opphold 1.sk";"M19";"1:15.9";"0:23.6";"2018-01-07T09:41:42.1490000";"";"2"
"265";"15";"Sindre Davidsen";"Schonhowd";"M";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"St.opphold 1.sk";"M19";"1:15.9";"0:23.6";"2018-01-07T09:28:01.3880000";"";"1"
"276";"25";"Sander";"Bach-Gansmo";"M";"NOR";"Bjerke IL Ski";"St.opphold 1.sk";"M19";"1:16.2";"0:24.0";"2018-01-07T09:31:39.4230000";"";"3"
"291";"71";"Simen Mathias";"Risnes";"M";"NOR";"Tonstad IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"M19";"1:16.7";"0:24.5";"2018-01-07T09:48:01.0480000";"";"0"
"300";"69";"Tobias Bjørvig";"Karlsen";"M";"NOR";"Skjervøy IK / NTG-T";"St.opphold 1.sk";"M19";"1:17.5";"0:25.3";"2018-01-07T09:46:03.2420000";"";"2"
"306";"24";"Odin";"Garli";"M";"NOR";"Sokna IL / NTG Lillehammer";"St.opphold 1.sk";"M19";"1:17.8";"0:25.6";"2018-01-07T09:30:27.7190000";"";"3"
"320";"42";"Erik Kjøsnes";"Wekre";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"St.opphold 1.sk";"M19";"1:18.5";"0:26.3";"2018-01-07T09:37:05.1680000";"";"2"
"323";"76";"Rasmus Odland";"Kvamme";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"St.opphold 1.sk";"M19";"1:18.7";"0:26.5";"2018-01-07T09:48:07.1130000";"";"1"
"332";"47";"Håkon Fodstad";"Bredesen";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"St.opphold 1.sk";"M19";"1:19.4";"0:27.2";"2018-01-07T09:39:25.6240000";"";"0"
"333";"57";"Vidar";"Brenna";"M";"NOR";"Skrautvål IL / Team Valdres Ski";"St.opphold 1.sk";"M19";"1:19.6";"0:27.4";"2018-01-07T09:42:20.9490000";"";"3"
"335";"40";"Sindre Vassdal";"Johannesen";"M";"NOR";"Hernes IL / Team iSandnes";"St.opphold 1.sk";"M19";"1:19.8";"0:27.5";"2018-01-07T09:36:14.6570000";"";"1"
"336";"74";"Ola Martinius";"WINGESTAD";"M";"NOR";"Svene IL / Team Kongsberg";"St.opphold 1.sk";"M19";"1:19.9";"0:27.6";"2018-01-07T09:47:47.9810000";"";"2"
"338";"62";"Sigurd";"Trømborg";"M";"NOR";"IL Bevern / Team iSandnes";"St.opphold 1.sk";"M19";"1:20.1";"0:27.8";"2018-01-07T09:43:36.5720000";"";"3"
"339";"13";"Martin";"Solberg";"M";"NOR";"Froland IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"M19";"1:20.2";"0:27.9";"2018-01-07T09:27:35.5890000";"";"1"
"359";"43";"Martin Øyen";"Tøraasen";"M";"NOR";"Folldal IF / Team Toyota Slettum Bil";"St.opphold 1.sk";"M19";"1:21.5";"0:29.3";"2018-01-07T09:37:07.0740000";"";"3"
"363";"48";"Stian Strand";"Paulsen";"M";"NOR";"Bø Skiskyttarlag / Team TeVe";"St.opphold 1.sk";"M19";"1:21.9";"0:29.7";"2018-01-07T09:39:26.7290000";"";"4"
"369";"63";"Mathias Hagen";"Bergheim";"M";"NOR";"Bærums Skiklub";"St.opphold 1.sk";"M19";"1:22.7";"0:30.5";"2018-01-07T09:44:36.8200000";"";"2"
"379";"68";"Anders";"RINGEN";"M";"NOR";"Bjerke IL Ski";"St.opphold 1.sk";"M19";"1:24.4";"0:32.2";"2018-01-07T09:46:00.0950000";"";"1"
"381";"11";"Anders";"Usland";"M";"NOR";"Marnardal IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"M19";"1:24.5";"0:32.3";"2018-01-07T09:26:57.3400000";"";"1"
"389";"70";"Torbjørn";"Oppigard";"M";"NOR";"Eikesdal Skiskyttarlag / Meråker Videregående skole";"St.opphold 1.sk";"M19";"1:25.9";"0:33.6";"2018-01-07T09:46:36.7730000";"";"1"
"390";"26";"Halvor Cappelen";"Wik";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"St.opphold 1.sk";"M19";"1:26.0";"0:33.7";"2018-01-07T09:31:41.0870000";"";"4"
"392";"59";"Herman";"Riber";"M";"NOR";"Bødalen IF / Team Skiguard Buskerud";"St.opphold 1.sk";"M19";"1:26.2";"0:33.9";"2018-01-07T09:43:59.0950000";"";"0"
"399";"35";"Magnus";"Mørk";"M";"NOR";"Ivrig IL / NTG Lillehammer";"St.opphold 1.sk";"M19";"1:27.0";"0:34.8";"2018-01-07T09:34:24.4310000";"";"2"
"416";"60";"Marius Tjelde";"Vaagen";"M";"NOR";"Molde og Omegn IF / Meråker Videregående skole";"St.opphold 1.sk";"M19";"1:28.9";"0:36.6";"2018-01-07T09:43:47.1180000";"";"0"
"440";"12";"Emil Andre";"Breivik";"M";"NOR";"IL Bevern / Team Kongsberg";"St.opphold 1.sk";"M19";"1:34.8";"0:42.5";"2018-01-07T09:27:15.9660000";"";"3"
"452";"14";"Odd";"Wæhre";"M";"NOR";"Meråker Skiskytterklubb / Meråker Videregående skole";"St.opphold 1.sk";"M19";"1:39.7";"0:47.5";"2018-01-07T09:29:04.5070000";"";"2"
"455";"65";"Markus Elias";"Breivik";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"St.opphold 1.sk";"M19";"1:41.0";"0:48.8";"2018-01-07T09:46:44.9660000";"";"3"
"469";"72";"Thor Arild";"Aas";"M";"NOR";"Birkenes IL / Team iSandnes";"St.opphold 1.sk";"M19";"0:00.0";"";"";"";""
"469";"20";"Sivert";"Bekken";"M";"NOR";"Kvikne IL / Team Toyota Slettum Bil";"St.opphold 1.sk";"M19";"0:00.0";"";"";"";""
"469";"54";"Jørgen Traasdahl";"Fornes";"M";"NOR";"Oslo Skiskytterlag / Persbråten vgs";"St.opphold 1.sk";"M19";"0:00.0";"";"";"";""
"469";"58";"Henrik Glede";"Hauge";"M";"NOR";"Fossum IF";"St.opphold 1.sk";"M19";"0:00.0";"";"";"";""
"469";"34";"Tobias";"Hægeland";"M";"NOR";"Øvrebø IL / Team iSandnes";"St.opphold 1.sk";"M19";"0:00.0";"";"";"";""
"469";"37";"Henrik André";"Larsen";"M";"NOR";"IL Bevern / Team Kongsberg";"St.opphold 1.sk";"M19";"0:00.0";"";"";"";""
"469";"78";"Peder";"Owren";"M";"NOR";"Vingrom IL / NTG Lillehammer";"St.opphold 1.sk";"M19";"0:00.0";"";"";"";""
"469";"67";"Halvor Taalesen";"Tjøntveit";"M";"NOR";"Svene IL / NTG Geilo";"St.opphold 1.sk";"M19";"0:00.0";"";"";"";""
"469";"77";"Emil";"Åberg";"M";"NOR";"Ørn, Idrettsforening / Team TeVe";"St.opphold 1.sk";"M19";"0:00.0";"";"";"";""
"2";"395";"Espen";"Uldal";"M";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"M20-21";"0:52.9";"0:00.7";"2018-01-07T13:51:02.7200000";"";"1"
"5";"347";"Harald";"Øygard";"M";"NOR";"Skrautvål IL / Team Valdres Ski";"St.opphold 1.sk";"M20-21";"0:53.7";"0:01.5";"2018-01-07T13:34:57.2000000";"";"3"
"12";"400";"Karsten Storvik";"Martinussen";"M";"NOR";"Fossum IF / Holmenkollen Biathlon";"St.opphold 1.sk";"M20-21";"0:56.2";"0:03.9";"2018-01-07T13:52:38.6820000";"";"1"
"14";"396";"Brage Reier";"Groven";"M";"NOR";"Drammen Strong / Holmenkollen Biathlon";"St.opphold 1.sk";"M20-21";"0:56.4";"0:04.2";"2018-01-07T13:51:46.0830000";"";"1"
"15";"378";"Lasse";"Virkesdal";"M";"NOR";"Vik IL / Team Intersport Oppdal";"St.opphold 1.sk";"M20-21";"0:56.7";"0:04.5";"2018-01-07T13:46:14.1780000";"";"1"
"18";"365";"Christian Brennhovd";"Bang";"M";"NOR";"Asker SK / Team OASSK";"St.opphold 1.sk";"M20-21";"0:57.1";"0:04.8";"2018-01-07T13:41:19.9790000";"";"0"
"21";"402";"Mathias";"Skrede";"M";"NOR";"Geilo IL / Team Geilo";"St.opphold 1.sk";"M20-21";"0:57.4";"0:05.2";"2018-01-07T13:53:48.6490000";"";"0"
"28";"392";"Torstein Wiiger";"Opsahl";"M";"NOR";"Lier IL / Team Lier Skiskyting";"St.opphold 1.sk";"M20-21";"0:59.1";"0:06.8";"2018-01-07T13:49:51.0720000";"";"1"
"31";"394";"Sivert Guttorm";"Bakken";"M";"NOR";"Vingrom IL";"St.opphold 1.sk";"M20-21";"0:59.2";"0:07.0";"2018-01-07T13:50:25.2670000";"";"0"
"33";"397";"Torje Usland";"Dahl";"M";"NOR";"Marnardal IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"M20-21";"0:59.8";"0:07.6";"2018-01-07T13:52:00.3530000";"";"1"
"35";"369";"Robin Johan";"Benonisen";"M";"NOR";"Tromsø Skiskytterlag / Team Troms & Finnmark";"St.opphold 1.sk";"M20-21";"1:00.0";"0:07.7";"2018-01-07T13:42:43.7300000";"";"1"
"38";"358";"Erlend";"Hokholt";"M";"NOR";"Oslo Skiskytterlag / Team Maxim";"St.opphold 1.sk";"M20-21";"1:00.6";"0:08.4";"2018-01-07T13:38:30.6990000";"";"1"
"41";"359";"Jørgen";"Haugum";"M";"NOR";"Bærums Skiklub / Team OASSK";"St.opphold 1.sk";"M20-21";"1:00.9";"0:08.7";"2018-01-07T13:39:09.7290000";"";"0"
"48";"352";"Petter Austberg";"Bjørn";"M";"NOR";"Alvdal IL / Team Maxim";"St.opphold 1.sk";"M20-21";"1:01.8";"0:09.5";"2018-01-07T13:36:33.0130000";"";"0"
"52";"362";"Jonas Bogen";"Øye";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"St.opphold 1.sk";"M20-21";"1:02.1";"0:09.8";"2018-01-07T13:40:12.2510000";"";"2"
"69";"345";"Øyvind Rikheim";"Haugan";"M";"NOR";"Try, Idrettslaget / Holmenkollen Biathlon";"St.opphold 1.sk";"M20-21";"1:03.8";"0:11.6";"2018-01-07T13:34:46.1650000";"";"0"
"70";"354";"Olav Lanes";"Severinsen";"M";"NOR";"Tromsø Skiskytterlag / Team Troms & Finnmark";"St.opphold 1.sk";"M20-21";"1:04.1";"0:11.8";"2018-01-07T13:37:50.5680000";"";"0"
"75";"357";"Jonas";"Bueie";"M";"NOR";"Lier IL / Team Lier Skiskyting";"St.opphold 1.sk";"M20-21";"1:04.4";"0:12.2";"2018-01-07T13:39:09.0060000";"";"0"
"78";"403";"Markus Ims";"Skåland";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"St.opphold 1.sk";"M20-21";"1:04.4";"0:12.2";"2018-01-07T13:54:10.7680000";"";"0"
"85";"381";"Vebjørn";"Sørum";"M";"NOR";"Søndre Ål Sportsklubb";"St.opphold 1.sk";"M20-21";"1:05.1";"0:12.8";"2018-01-07T13:46:15.7890000";"";"1"
"86";"401";"Sverre Dahlen";"Aspenes";"M";"NOR";"Skatval Skilag / Team Maxim";"St.opphold 1.sk";"M20-21";"1:05.1";"0:12.8";"2018-01-07T13:52:48.1000000";"";"0"
"88";"379";"Vetle Årsvoll";"Undheim";"M";"NOR";"Figgjo IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"M20-21";"1:05.2";"0:12.9";"2018-01-07T13:45:45.5090000";"";"2"
"90";"370";"Knut Lussand";"Selheim";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"St.opphold 1.sk";"M20-21";"1:05.5";"0:13.2";"2018-01-07T13:42:59.2010000";"";"1"
"91";"353";"Lars";"Reiten";"M";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"M20-21";"1:05.5";"0:13.3";"2018-01-07T13:38:02.8750000";"";"2"
"95";"361";"Sturla Holm";"Lægreid";"M";"NOR";"Bærums Skiklub";"St.opphold 1.sk";"M20-21";"1:05.6";"0:13.4";"2018-01-07T13:39:39.5580000";"";"0"
"97";"376";"Vegar Horneberg";"Selnæs";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"St.opphold 1.sk";"M20-21";"1:05.8";"0:13.5";"2018-01-07T13:45:02.2280000";"";"3"
"100";"389";"Fredrik";"Bucher-Johannessen";"M";"NOR";"Try, Idrettslaget / Holmenkollen Biathlon";"St.opphold 1.sk";"M20-21";"1:05.9";"0:13.7";"2018-01-07T13:49:01.6190000";"";"2"
"103";"385";"Rasmus";"Krogstad";"M";"NOR";"Try, Idrettslaget / Holmenkollen Biathlon";"St.opphold 1.sk";"M20-21";"1:06.0";"0:13.7";"2018-01-07T13:47:55.1140000";"";"1"
"107";"338";"Håkon";"Rybråten";"M";"NOR";"Fet SK";"St.opphold 1.sk";"M20-21";"1:06.2";"0:14.0";"2018-01-07T13:32:20.5160000";"";"0"
"109";"349";"Adrian";"Fløttum";"M";"NOR";"Sokna IL / Trondheim Biathlon Team";"St.opphold 1.sk";"M20-21";"1:06.3";"0:14.0";"2018-01-07T13:35:49.4420000";"";"1"
"111";"377";"Jørgen Brendengen";"Krogsæter";"M";"NOR";"Ullensaker SK";"St.opphold 1.sk";"M20-21";"1:06.4";"0:14.1";"2018-01-07T13:44:52.8160000";"";"1"
"113";"372";"Øyvind Aalling";"Lio";"M";"NOR";"Bjerke IL Ski / Team Geilo";"St.opphold 1.sk";"M20-21";"1:06.5";"0:14.3";"2018-01-07T13:43:33.6110000";"";"2"
"116";"388";"Jonas";"Maalø";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"St.opphold 1.sk";"M20-21";"1:06.9";"0:14.6";"2018-01-07T13:49:21.0860000";"";"3"
"119";"380";"Halvor";"Eidissen";"M";"NOR";"Idrettslaget Dyre Vaa / Trondheim Biathlon Team";"St.opphold 1.sk";"M20-21";"1:07.0";"0:14.7";"2018-01-07T13:46:34.0360000";"";"0"
"121";"363";"Martin Bjørndalen";"Mathisen";"M";"NOR";"Simostranda IL / Team Geilo";"St.opphold 1.sk";"M20-21";"1:07.0";"0:14.8";"2018-01-07T13:40:34.3240000";"";"2"
"128";"386";"Herman Dramdal";"Borge";"M";"NOR";"Svene IL / Team Skiguard Buskerud";"St.opphold 1.sk";"M20-21";"1:07.6";"0:15.3";"2018-01-07T13:48:03.0650000";"";"1"
"133";"405";"Magnus Gjersvold";"Haug";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"St.opphold 1.sk";"M20-21";"1:07.9";"0:15.6";"2018-01-07T13:54:57.5520000";"";"3"
"134";"341";"Herman Grytbakk";"Tronsaune";"M";"NOR";"Røros IL / Team Toyota Slettum Bil";"St.opphold 1.sk";"M20-21";"1:07.9";"0:15.7";"2018-01-07T13:33:34.2110000";"";"1"
"138";"351";"Embrik Nikolia Grann";"Hevrøy";"M";"NOR";"Try, Idrettslaget / Holmenkollen Biathlon";"St.opphold 1.sk";"M20-21";"1:08.3";"0:16.1";"2018-01-07T13:37:32.6250000";"";"1"
"148";"346";"Hans Kristian";"Sørum";"M";"NOR";"Mjøsski / Team Woodcon";"St.opphold 1.sk";"M20-21";"1:08.7";"0:16.4";"2018-01-07T13:35:11.0180000";"";"1"
"154";"366";"Nicolay Aas";"Lerkendal";"M";"NOR";"Nittedal Skiskytterlag";"St.opphold 1.sk";"M20-21";"1:08.9";"0:16.6";"2018-01-07T13:43:01.4970000";"";"1"
"167";"364";"Dag Sander";"Bjørndalen";"M";"NOR";"Simostranda IL / Team Geilo";"St.opphold 1.sk";"M20-21";"1:09.7";"0:17.4";"2018-01-07T13:40:36.3920000";"";"3"
"177";"375";"Ola Nymoen";"Aas";"M";"NOR";"Røros IL / Team Toyota Slettum Bil";"St.opphold 1.sk";"M20-21";"1:10.2";"0:17.9";"2018-01-07T13:45:51.3600000";"";"3"
"192";"350";"Trygve Bondhus";"Often";"M";"NOR";"Tynset IF / Team Toyota Slettum Bil";"St.opphold 1.sk";"M20-21";"1:10.7";"0:18.5";"2018-01-07T13:36:14.7260000";"";"2"
"216";"382";"Bendik";"Winsvold";"M";"NOR";"Lier IL / Team Lier Skiskyting";"St.opphold 1.sk";"M20-21";"1:12.6";"0:20.4";"2018-01-07T13:47:01.2180000";"";"3"
"233";"360";"Brage";"BERGSMYR";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"St.opphold 1.sk";"M20-21";"1:13.7";"0:21.5";"2018-01-07T13:40:53.2290000";"";"0"
"234";"404";"Anders Sønsteby";"Flaagen";"M";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"St.opphold 1.sk";"M20-21";"1:13.7";"0:21.5";"2018-01-07T13:54:53.9860000";"";"2"
"236";"406";"Johannes";"Dale-Skjevdal";"M";"NOR";"Fet SK";"St.opphold 1.sk";"M20-21";"1:13.9";"0:21.6";"2018-01-07T13:54:49.4960000";"";"1"
"237";"340";"Aleksander Fjeld";"Andersen";"M";"NOR";"Geilo IL";"St.opphold 1.sk";"M20-21";"1:13.9";"0:21.6";"2018-01-07T13:32:42.2480000";"";"4"
"244";"399";"Iver Gjestvang";"Olimb";"M";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"St.opphold 1.sk";"M20-21";"1:14.3";"0:22.1";"2018-01-07T13:54:26.3580000";"";"1"
"271";"371";"Erlend";"Bakken";"M";"NOR";"Markane IL";"St.opphold 1.sk";"M20-21";"1:16.1";"0:23.8";"2018-01-07T13:43:20.0360000";"";"1"
"272";"344";"Håvard Kne";"Galåen";"M";"NOR";"Røros IL";"St.opphold 1.sk";"M20-21";"1:16.1";"0:23.8";"2018-01-07T13:34:13.0380000";"";"2"
"282";"393";"Martin";"Steimler";"M";"NOR";"Hernes IL / Team Woodcon";"St.opphold 1.sk";"M20-21";"1:16.3";"0:24.0";"2018-01-07T13:51:08.8350000";"";"1"
"304";"384";"Magnus Hole";"Mikalsen";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"St.opphold 1.sk";"M20-21";"1:17.7";"0:25.4";"2018-01-07T13:48:55.8550000";"";"3"
"310";"373";"Sigbjørn";"Edøy";"M";"NOR";"Tromsø Skiskytterlag / Team Woodcon";"St.opphold 1.sk";"M20-21";"1:17.9";"0:25.6";"2018-01-07T13:44:22.8920000";"";"3"
"312";"339";"Isak Nikolai";"Hopland";"M";"NOR";"Hardbagg IL";"St.opphold 1.sk";"M20-21";"1:18.0";"0:25.8";"2018-01-07T13:33:05.8020000";"";"2"
"340";"391";"Adrian Stokdal";"Opheim";"M";"NOR";"Byåsen Skiskytterlag";"St.opphold 1.sk";"M20-21";"1:20.2";"0:27.9";"2018-01-07T13:51:20.1540000";"";"4"
"364";"398";"Fredrik Aasen";"Strømsnes";"M";"NOR";"Lier IL / Team Lier Skiskyting";"St.opphold 1.sk";"M20-21";"1:22.1";"0:29.8";"2018-01-07T13:53:49.6070000";"";"1"
"368";"383";"Håkon Midthjell";"Gjørven";"M";"NOR";"Markane IL";"St.opphold 1.sk";"M20-21";"1:22.6";"0:30.3";"2018-01-07T13:48:44.7770000";"";"1"
